date,product_id,brand,model,listed_price,promotional_text,is_deceptive_anchor
2025-09-18,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53318.41,Free Shipping,0
2025-09-19,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54280.19,Standard Delivery Available,0
2025-09-20,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53683.58,Free Shipping,0
2025-09-21,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53732.68,Free Shipping,0
2025-09-22,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53845.11,1 Year Official Warranty,0
2025-09-23,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53361.05,Standard Delivery Available,0
2025-09-24,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53533.64,Free Shipping,0
2025-09-25,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53992.32,Free Shipping,0
2025-09-26,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53779.54,1 Year Official Warranty,0
2025-09-27,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53719.85,1 Year Official Warranty,0
2025-09-28,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54297.94,1 Year Official Warranty,0
2025-09-29,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53610.17,1 Year Official Warranty,0
2025-09-30,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54286.92,In Stock,0
2025-10-01,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53467.31,Standard Delivery Available,0
2025-10-02,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53580.25,Free Shipping,0
2025-10-03,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,Free Shipping,0
2025-10-04,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,Standard Delivery Available,0
2025-10-05,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,1 Year Official Warranty,0
2025-10-06,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,Free Shipping,0
2025-10-07,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,Standard Delivery Available,0
2025-10-08,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,1 Year Official Warranty,0
2025-10-09,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,In Stock,0
2025-10-10,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,1 Year Official Warranty,0
2025-10-11,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,In Stock,0
2025-10-12,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,66507.75,Free Shipping,0
2025-10-13,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53765.52,Biggest Price Drop of the Year!,1
2025-10-14,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53798.66,Free Shipping,0
2025-10-15,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,1 Year Official Warranty,0
2025-10-16,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,1 Year Official Warranty,0
2025-10-17,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,Standard Delivery Available,0
2025-10-18,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,Free Shipping,0
2025-10-19,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,Free Shipping,0
2025-10-20,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,1 Year Official Warranty,0
2025-10-21,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,Free Shipping,0
2025-10-22,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,Free Shipping,0
2025-10-23,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,Standard Delivery Available,0
2025-10-24,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,In Stock,0
2025-10-25,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,Free Shipping,0
2025-10-26,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,64930.28,In Stock,0
2025-10-27,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53765.52,Biggest Price Drop of the Year!,1
2025-10-28,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53235.25,Standard Delivery Available,0
2025-10-29,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,1 Year Official Warranty,0
2025-10-30,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,In Stock,0
2025-10-31,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,Free Shipping,0
2025-11-01,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,Free Shipping,0
2025-11-02,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,Free Shipping,0
2025-11-03,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,Free Shipping,0
2025-11-04,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,1 Year Official Warranty,0
2025-11-05,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,In Stock,0
2025-11-06,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,In Stock,0
2025-11-07,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,1 Year Official Warranty,0
2025-11-08,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,1 Year Official Warranty,0
2025-11-09,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,1 Year Official Warranty,0
2025-11-10,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,Free Shipping,0
2025-11-11,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,Standard Delivery Available,0
2025-11-12,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,In Stock,0
2025-11-13,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,1 Year Official Warranty,0
2025-11-14,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,1 Year Official Warranty,0
2025-11-15,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,72092.29,Free Shipping,0
2025-11-16,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53765.52,Biggest Price Drop of the Year!,1
2025-11-17,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54158.66,In Stock,0
2025-11-18,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54002.9,In Stock,0
2025-11-19,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53732.1,1 Year Official Warranty,0
2025-11-20,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53667.86,Standard Delivery Available,0
2025-11-21,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54280.47,1 Year Official Warranty,0
2025-11-22,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54023.48,Standard Delivery Available,0
2025-11-23,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53657.54,Free Shipping,0
2025-11-24,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54014.95,1 Year Official Warranty,0
2025-11-25,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53308.17,Standard Delivery Available,0
2025-11-26,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53683.32,1 Year Official Warranty,0
2025-11-27,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54059.87,1 Year Official Warranty,0
2025-11-28,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54012.07,Standard Delivery Available,0
2025-11-29,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54000.61,Free Shipping,0
2025-11-30,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54061.78,Free Shipping,0
2025-12-01,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53633.48,Free Shipping,0
2025-12-02,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53523.93,Standard Delivery Available,0
2025-12-03,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53341.49,Standard Delivery Available,0
2025-12-04,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53497.47,In Stock,0
2025-12-05,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54192.72,1 Year Official Warranty,0
2025-12-06,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53279.0,Free Shipping,0
2025-12-07,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54131.37,Free Shipping,0
2025-12-08,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53789.96,In Stock,0
2025-12-09,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53733.66,Free Shipping,0
2025-12-10,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54125.48,1 Year Official Warranty,0
2025-12-11,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53263.88,Standard Delivery Available,0
2025-12-12,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53367.7,Standard Delivery Available,0
2025-12-13,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53703.73,1 Year Official Warranty,0
2025-12-14,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53401.0,Standard Delivery Available,0
2025-12-15,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54116.9,Standard Delivery Available,0
2025-12-16,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53897.4,Standard Delivery Available,0
2025-12-17,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53505.68,1 Year Official Warranty,0
2025-12-18,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53529.6,Free Shipping,0
2025-12-19,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53326.97,1 Year Official Warranty,0
2025-12-20,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53982.58,1 Year Official Warranty,0
2025-12-21,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53639.73,In Stock,0
2025-12-22,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54069.42,1 Year Official Warranty,0
2025-12-23,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54014.45,Free Shipping,0
2025-12-24,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54172.86,In Stock,0
2025-12-25,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53438.15,Free Shipping,0
2025-12-26,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53959.23,1 Year Official Warranty,0
2025-12-27,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54286.12,Free Shipping,0
2025-12-28,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53903.35,Free Shipping,0
2025-12-29,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53484.22,Standard Delivery Available,0
2025-12-30,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54253.91,In Stock,0
2025-12-31,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53574.6,Free Shipping,0
2026-01-01,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53664.94,Standard Delivery Available,0
2026-01-02,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54162.53,In Stock,0
2026-01-03,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54133.97,1 Year Official Warranty,0
2026-01-04,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53772.47,In Stock,0
2026-01-05,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53358.51,Standard Delivery Available,0
2026-01-06,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53709.28,Standard Delivery Available,0
2026-01-07,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54040.74,In Stock,0
2026-01-08,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53835.46,In Stock,0
2026-01-09,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54078.26,Standard Delivery Available,0
2026-01-10,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53712.89,1 Year Official Warranty,0
2026-01-11,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53547.32,In Stock,0
2026-01-12,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54093.55,Standard Delivery Available,0
2026-01-13,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53355.98,Free Shipping,0
2026-01-14,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54067.72,1 Year Official Warranty,0
2026-01-15,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53452.04,1 Year Official Warranty,0
2026-01-16,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53727.25,Standard Delivery Available,0
2026-01-17,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53444.29,Free Shipping,0
2026-01-18,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53261.78,Standard Delivery Available,0
2026-01-19,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53303.87,Free Shipping,0
2026-01-20,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53982.72,1 Year Official Warranty,0
2026-01-21,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53572.72,1 Year Official Warranty,0
2026-01-22,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54261.95,Free Shipping,0
2026-01-23,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53530.77,1 Year Official Warranty,0
2026-01-24,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54035.67,Standard Delivery Available,0
2026-01-25,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53382.82,Free Shipping,0
2026-01-26,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53484.45,1 Year Official Warranty,0
2026-01-27,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54207.71,Standard Delivery Available,0
2026-01-28,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54242.86,Free Shipping,0
2026-01-29,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53876.08,In Stock,0
2026-01-30,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53637.17,Standard Delivery Available,0
2026-01-31,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53725.13,In Stock,0
2026-02-01,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53745.09,In Stock,0
2026-02-02,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53607.62,Free Shipping,0
2026-02-03,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53405.53,In Stock,0
2026-02-04,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53513.48,Free Shipping,0
2026-02-05,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53767.77,In Stock,0
2026-02-06,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53233.2,Free Shipping,0
2026-02-07,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54003.07,Standard Delivery Available,0
2026-02-08,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53400.36,1 Year Official Warranty,0
2026-02-09,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53713.79,Free Shipping,0
2026-02-10,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53929.32,Free Shipping,0
2026-02-11,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53987.61,In Stock,0
2026-02-12,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53442.4,In Stock,0
2026-02-13,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53250.61,1 Year Official Warranty,0
2026-02-14,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53570.93,Standard Delivery Available,0
2026-02-15,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53824.21,Standard Delivery Available,0
2026-02-16,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53979.58,1 Year Official Warranty,0
2026-02-17,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53635.74,Standard Delivery Available,0
2026-02-18,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54192.09,Free Shipping,0
2026-02-19,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54176.67,In Stock,0
2026-02-20,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53800.85,1 Year Official Warranty,0
2026-02-21,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53980.3,Standard Delivery Available,0
2026-02-22,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54005.13,1 Year Official Warranty,0
2026-02-23,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53655.88,Free Shipping,0
2026-02-24,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53604.34,Free Shipping,0
2026-02-25,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53483.62,In Stock,0
2026-02-26,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54149.65,Free Shipping,0
2026-02-27,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53768.33,In Stock,0
2026-02-28,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53515.41,1 Year Official Warranty,0
2026-03-01,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53357.41,In Stock,0
2026-03-02,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53250.6,In Stock,0
2026-03-03,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54138.01,Free Shipping,0
2026-03-04,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53656.2,Free Shipping,0
2026-03-05,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53396.07,Standard Delivery Available,0
2026-03-06,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53366.56,In Stock,0
2026-03-07,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53879.6,1 Year Official Warranty,0
2026-03-08,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54265.4,In Stock,0
2026-03-09,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54002.35,Standard Delivery Available,0
2026-03-10,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53955.82,Standard Delivery Available,0
2026-03-11,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54095.37,Free Shipping,0
2026-03-12,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53376.94,Standard Delivery Available,0
2026-03-13,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53453.57,Standard Delivery Available,0
2026-03-14,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53434.46,In Stock,0
2026-03-15,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,54130.22,1 Year Official Warranty,0
2026-03-16,PROD-XIA-REDMI-003,Xiaomi,Redmi Note 13 Pro+,53758.9,Standard Delivery Available,0
2025-03-17,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53298.94,Standard Delivery Available,0
2025-03-18,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53119.56,Standard Delivery Available,0
2025-03-19,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53881.84,1 Year Official Warranty,0
2025-03-20,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,52889.88,In Stock,0
2025-03-21,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53417.23,Free Shipping,0
2025-03-22,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53280.42,Standard Delivery Available,0
2025-03-23,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,52908.6,Free Shipping,0
2025-03-24,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53803.16,Free Shipping,0
2025-03-25,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53467.73,In Stock,0
2025-03-26,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53762.96,Free Shipping,0
2025-03-27,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53882.62,In Stock,0
2025-03-28,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53273.15,In Stock,0
2025-03-29,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53792.7,1 Year Official Warranty,0
2025-03-30,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Standard Delivery Available,0
2025-03-31,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,In Stock,0
2025-04-01,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,1 Year Official Warranty,0
2025-04-02,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,1 Year Official Warranty,0
2025-04-03,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,In Stock,0
2025-04-04,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,In Stock,0
2025-04-05,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Standard Delivery Available,0
2025-04-06,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Standard Delivery Available,0
2025-04-07,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Free Shipping,0
2025-04-08,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,In Stock,0
2025-04-09,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,1 Year Official Warranty,0
2025-04-10,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Free Shipping,0
2025-04-11,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,In Stock,0
2025-04-12,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Free Shipping,0
2025-04-13,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Free Shipping,0
2025-04-14,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Free Shipping,0
2025-04-15,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Standard Delivery Available,0
2025-04-16,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Free Shipping,0
2025-04-17,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,1 Year Official Warranty,0
2025-04-18,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,70530.81,Free Shipping,0
2025-04-19,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53363.64,Hurry! Only 2 left in stock!,1
2025-04-20,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53687.92,Standard Delivery Available,0
2025-04-21,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,52946.89,In Stock,0
2025-04-22,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53283.45,1 Year Official Warranty,0
2025-04-23,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53568.18,1 Year Official Warranty,0
2025-04-24,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53076.74,Standard Delivery Available,0
2025-04-25,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53780.16,Free Shipping,0
2025-04-26,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53201.94,1 Year Official Warranty,0
2025-04-27,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,52986.9,Standard Delivery Available,0
2025-04-28,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53777.26,In Stock,0
2025-04-29,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,52930.61,In Stock,0
2025-04-30,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53007.97,In Stock,0
2025-05-01,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53598.36,Free Shipping,0
2025-05-02,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53703.14,Free Shipping,0
2025-05-03,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,52860.52,Standard Delivery Available,0
2025-05-04,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53078.31,Free Shipping,0
2025-05-05,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53238.53,1 Year Official Warranty,0
2025-05-06,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53170.67,Standard Delivery Available,0
2025-05-07,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53755.91,Standard Delivery Available,0
2025-05-08,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53041.39,In Stock,0
2025-05-09,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53135.22,In Stock,0
2025-05-10,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53467.49,1 Year Official Warranty,0
2025-05-11,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53454.47,Free Shipping,0
2025-05-12,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53578.07,1 Year Official Warranty,0
2025-05-13,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53020.38,1 Year Official Warranty,0
2025-05-14,PROD-XIA-REDMI-004,Xiaomi,Redmi Note 13 Pro+,53695.17,In Stock,0
